b,yolov8_seg_map5095,mask_rcnn_map5095,yolov8_seg_map50,mask_rcnn_map50
47,0.4821751488093558,0.3870617206031898,0.6733900752449434,0.589617742762413
48,0.46572664712363704,0.38174344590376447,0.6446270025731885,0.5683811764677167
49,0.46079232103470064,0.36608709579524146,0.6634579716880138,0.5583513809565348
50,0.4994068998954799,0.4082738337366618,0.693824027700831,0.5924094893413886
51,0.47971430558834893,0.382850383284625,0.6598046157185085,0.5861429792480668
52,0.45904624894716506,0.38039848940043697,0.6609840330382264,0.5995114773866533
53,0.44832800733657513,0.3836385430659594,0.6441884025541705,0.5677829073079819
54,0.48035606668489556,0.4137818755866703,0.6811727479004466,0.6121723943566769
55,0.46287875731781475,0.39254826381663777,0.6416884669893239,0.5800264663190607
56,0.473683271025872,0.39532809525772555,0.6604961450657263,0.5736804350570364
57,0.47087000431701764,0.40739625607014074,0.6604154619536549,0.5986772651094039
58,0.4575234261297853,0.3787249883951969,0.628115062619855,0.5564300144727761
59,0.45230924975869724,0.38902997269676787,0.6386766671556285,0.5569381093170299
60,0.4665573384104834,0.3871305048712226,0.6502363540709544,0.5726727758649445
61,0.4691032545466269,0.36773833120372496,0.6356303310970701,0.5648424669217927
62,0.48316845462578445,0.4122272402098502,0.6743618075532998,0.61783285987131
63,0.48073634354943706,0.39834336154545696,0.6883672363120723,0.5881686371465483
64,0.4562943494276957,0.3898724215909262,0.6518432350639729,0.5715168233196242
65,0.4441645890524222,0.3554404911152925,0.6365253113737744,0.5384826090940449
66,0.4668872636797217,0.38439118499631025,0.6457449424443318,0.5688297196488279
67,0.4682646122789687,0.4040183545658677,0.6548341044122736,0.579371228767321
68,0.44029071939474357,0.3651817362114992,0.6396308561700059,0.5551887504159588
69,0.4854282999381572,0.3921888590934487,0.6787267313501548,0.5626318170940731
70,0.46229445040765654,0.3743489094247788,0.6619260194704223,0.5562614381635471
71,0.46462294380533764,0.36516939577589724,0.6586051373974607,0.5590759604402106
72,0.4736968992247382,0.40204689174959335,0.6648017958583705,0.5958168805173047
73,0.4630102821382986,0.37566168136781897,0.660805292086161,0.551633048758302
74,0.48074239693386284,0.4114456143639288,0.6487055775204476,0.5835084902761585
75,0.4554344918508914,0.37831359914114443,0.6459758047642329,0.5590614901119428
76,0.47049657318748794,0.3973952396533752,0.6599283383353645,0.5817569156911633
77,0.48479763775507045,0.3973544560534193,0.6714655717016581,0.5827294662077929
78,0.4639254446327161,0.3696794081474396,0.6518652315716033,0.5554003726257004
79,0.44816822334268536,0.3765289613564232,0.6224653000819858,0.5451423916913611
80,0.47893614155777,0.40289599243640223,0.6540434203036529,0.5859819550648925
81,0.4651101102518015,0.37260113169067965,0.6726915826425961,0.551322222854193
82,0.4526701096910809,0.3746448167862716,0.6497309075772839,0.5478956989496002
83,0.4687971505829159,0.39565448718731444,0.6607371590680002,0.6011565368973277
84,0.4607052333204679,0.3756053877472533,0.6537481419318631,0.5655778500570412
85,0.46607578027912666,0.36541820117461726,0.6666668768690799,0.5244357366734363
86,0.4759296201927301,0.38314868194329005,0.674356270184064,0.5621632912066657
87,0.44329966052124703,0.3410330323875749,0.6362071249580133,0.5294968811656288
88,0.4945153619433119,0.4071776775505561,0.6764184740522282,0.5923085894224606
89,0.4733647808312148,0.38254923676841923,0.6629753033612583,0.5870551993497408
90,0.46739043923889295,0.3658046708129918,0.6636871121633627,0.5353120963243198
91,0.4809546516401917,0.3801598393230996,0.6644462293737962,0.55604093908754
92,0.4828079824070526,0.4209489960218923,0.6602172165477231,0.6187213046510388
93,0.4648516345182948,0.38999455283223333,0.6506422992619472,0.5725754709429228
94,0.48767856991978464,0.38737935424243,0.6768624014151012,0.5969092228877908
95,0.4786812550964527,0.3956218966216398,0.6683622263760032,0.5813863529473444
96,0.47910848949221235,0.39601264617281023,0.673655115920735,0.5721572051288782
97,0.46109801260116406,0.37597486359414906,0.6389390971600535,0.5663237137421916
98,0.487657151770834,0.41480570141855394,0.6964482742427744,0.6220462855975011
99,0.4982191640847515,0.4191215836928454,0.6819222785386551,0.5911046642646589
100,0.47395132047871635,0.38487682861783745,0.6503181811523802,0.5595707695986936
101,0.4612146677752145,0.3772133577892306,0.6433089796880274,0.5741438246450368
102,0.4584512637129295,0.3796453276882665,0.6361059561492394,0.5648418954797492
103,0.48017387996123395,0.4006272277271666,0.6756787568637102,0.5807542858702386
104,0.4863281340780244,0.38190316230814403,0.6656952702870319,0.5905770896085765
105,0.4921142192333331,0.4186239274389218,0.6797456671467208,0.602630091688223
106,0.46127487027925307,0.38889341206294986,0.6548098087092159,0.5703453551161835
107,0.48077406561632124,0.38276281937116596,0.6680365964680812,0.5833432396344475
108,0.4491658894167456,0.3792892093259906,0.6423769554861938,0.5615880090709994
109,0.4678488514178268,0.3835203572838089,0.6775071719763862,0.5830192518670756
110,0.45970035300711126,0.38637079251631573,0.6400783061556956,0.555089383917161
111,0.4333403123652517,0.358304629008339,0.6156634437899008,0.550556312198441
112,0.4652341640543792,0.3887378784751726,0.6687369547139301,0.5668352909053493
113,0.4573355397116367,0.3896950263709231,0.6562829302773919,0.5775358668297086
114,0.4648335065307992,0.3851674525238918,0.6646976646477989,0.553925334345761
115,0.4652758282179765,0.3778938391748264,0.6680802169278748,0.5455158248608664
116,0.45763318900885136,0.40014499692460376,0.6602991501377166,0.584747951067762
117,0.46937182728281146,0.40030663172930225,0.6595388039572527,0.5909496281801055
118,0.45509412362807,0.39470792844982083,0.6558479623827514,0.5610751029670996
119,0.47344448041740406,0.3691349640994119,0.6666433093585101,0.5432900106816798
120,0.4733268146136835,0.3926315860026243,0.6673001671469331,0.5706553860908965
121,0.45719843563389834,0.38430272476349564,0.6600383212806374,0.5563634369926947
122,0.4568964916887124,0.37052013092571107,0.6472107727680502,0.5648826833340891
123,0.48995071952741115,0.4141040811476025,0.6817384259641636,0.598341399774437
124,0.4626344059585072,0.4045812171832561,0.6507696693025157,0.5986426812816337
125,0.4665611031266787,0.39232845179183207,0.6403315287378561,0.5665182359068184
126,0.4562389615652864,0.37768626090621366,0.6520939806645715,0.5516087464112381
127,0.46970391135088974,0.3758809479887236,0.6584170790568498,0.5688293050802525
128,0.46951730140002274,0.3865583480879467,0.6737784016121945,0.582204865806222
129,0.46811884989249686,0.371639451860764,0.6707269724859564,0.5531449637159481
130,0.4862432203447584,0.3968644307774443,0.6806959245025441,0.5777461547010363
131,0.4944097316703335,0.3935534155659479,0.6827968806827455,0.5954442622209232
132,0.4532756348307559,0.3804726601905288,0.6469343094746159,0.5450383413187441
133,0.4747635207691143,0.4003617209802843,0.6645198097351707,0.6031200310377982
134,0.5188912845212715,0.44619895837412304,0.7083159391993994,0.6505487138490592
135,0.4767830396799178,0.39560547130415724,0.6637075186846475,0.5719577527129105
136,0.4531556546211574,0.3742150134691639,0.6580364801579716,0.5507221470453703
137,0.4635538420677811,0.4052335395522469,0.6375901609918156,0.5734298644649524
138,0.44461395959146,0.35494690040460847,0.6428333297188953,0.537039028054259
139,0.44611284705479487,0.36031790013431975,0.6445016345393627,0.5370274443132357
140,0.4464531297612148,0.35423428999233303,0.6445215217307557,0.5427966040061918
141,0.456210723237674,0.35553027865488535,0.6387243964656442,0.5478024283602587
142,0.48024354608697717,0.3707475910334212,0.6766601191947863,0.581280601921937
143,0.49335281146051,0.4049516294674423,0.69063691867188,0.5817388351384257
144,0.45452146325389514,0.3851832396645602,0.637617138614655,0.5605526817476102
145,0.48785690036876833,0.39944136342634556,0.6653793727174617,0.5878204990833711
146,0.4324034923959272,0.3636160891625327,0.6225499257233269,0.5420283721477925
147,0.47532032793114887,0.392703453031856,0.6696402433884284,0.593022526445111
148,0.4511433988015514,0.37591816369338066,0.6497569262837862,0.5666910781959487
149,0.4439957825202421,0.36366637325598894,0.6308650177186217,0.5459068776113041
150,0.47221931451660937,0.38852527911708,0.6529338365310192,0.5666105399023776
151,0.4775973981456711,0.3987831094548386,0.6756607461093816,0.5763945799796856
152,0.497558532358809,0.4249631243517703,0.6946159328649802,0.6209528318368429
153,0.45393612739817446,0.37692056839193366,0.6602497262927216,0.555675211810546
154,0.46362054893496485,0.38772016714591373,0.6653631480873405,0.5783635404895433
155,0.47910723029686103,0.40052682518165683,0.6786086957341559,0.5909160338324086
156,0.4659650136207741,0.36921567315732884,0.6772137622591909,0.563844277566713
157,0.49078560403779664,0.4037688937725143,0.6759670559557496,0.5916963867114216
158,0.47590329409899057,0.39123647734256634,0.6773571606351754,0.5846481696009149
159,0.4561934648776372,0.3795849916684221,0.6358250159451534,0.5447233552776328
160,0.44711351952765815,0.37528179807253076,0.6206090654973936,0.5508685862937136
161,0.4575396202241874,0.3657745502997981,0.6592082706655187,0.5357519905640752
162,0.46941754159801014,0.37949443156634166,0.6453195947204629,0.5632059964542354
163,0.4594008445328215,0.3880028136330561,0.6391372700912853,0.5629946077850757
164,0.47118548809080674,0.3642848040516568,0.6818774257016719,0.5777026876082721
165,0.49418172891008555,0.40414067367887363,0.6886821992205998,0.5964819364611124
166,0.5021570421634326,0.41943425297242865,0.6934350841618574,0.6186303654146863
167,0.44515284434070046,0.34135971382369035,0.6429548352011901,0.5353000812324981
168,0.4587405680903142,0.35960317008337056,0.6636774254036334,0.5537851883484366
169,0.4474478515963211,0.395574494276713,0.6447885759809031,0.5727290268899418
170,0.4713097886513716,0.3825618134097887,0.6623572650645458,0.5857244141201847
171,0.4778929539046545,0.39479463998003644,0.6809485444447243,0.5842955333376563
172,0.46046797958650704,0.3670363155390069,0.6583078217127962,0.5409925161898473
173,0.4799176018323815,0.39677571610208107,0.6727074267753611,0.5745179429957458
174,0.4876585810951902,0.387120081458931,0.6984299241278945,0.5690521827879379
175,0.4326400577458708,0.3571083365271304,0.6061969007417632,0.5083131481209517
176,0.4951548583215947,0.42547455810732143,0.6978361761421554,0.6086494379573159
177,0.4785715839713362,0.3915286855976969,0.6707333800905625,0.5845977769333616
178,0.47789291457627125,0.3603694337633734,0.6754142270323658,0.546372050606389
179,0.46133166052476826,0.3808073997136321,0.6469547877246203,0.5588411300684818
180,0.46635773551567494,0.3800209374179349,0.6614241942526637,0.5637917441766568
181,0.4779670548370067,0.39656523907384894,0.6720144453898965,0.5861156150790913
182,0.4825845123196074,0.39334264940455377,0.6681153283276489,0.5817398828730181
183,0.48081442195774854,0.3992569204129529,0.6498431988166559,0.5768592169323054
184,0.4428419385785621,0.34568714904803294,0.6311634933074777,0.5179857482639295
185,0.472756152665883,0.3814169903982924,0.6651871133985661,0.5713702365654053
186,0.46061289573482017,0.3647560201361482,0.6608698977407012,0.5634655296002786
187,0.4676295577721185,0.3885604430101624,0.6603592954481833,0.5744726579645197
188,0.46875253178194126,0.3598307612148789,0.6472192277384131,0.5360871182740131
189,0.45359646833777967,0.38542350860492985,0.6232841958961447,0.5455524010897941
190,0.4872105408003692,0.41042366483457854,0.6850136104194678,0.6056873257771554
191,0.46480043195013904,0.3841891459460456,0.6363445296411583,0.5551910186628689
192,0.4537748910419951,0.38724219424122036,0.6518334505303837,0.5672064286858346
193,0.49361593409363697,0.41696097300617047,0.6650065991695939,0.5993160282741471
194,0.5108139651533146,0.3935208915169521,0.7217778281150289,0.6054216533994028
195,0.46778534575586933,0.3695821413482129,0.6690623624474713,0.5531068004226898
196,0.4695354165171922,0.36620909894871323,0.6436396180102422,0.5540129787425554
197,0.4658913084824925,0.36607996013844457,0.6443179153270292,0.5795992873795288
198,0.5004526702555572,0.3966686669660395,0.7005306637054406,0.5938412191130987
199,0.4604918492456406,0.3614077964320908,0.6453122783412969,0.5418242659229835
200,0.45877240878907943,0.37710006030876864,0.6435289564443164,0.5478186450816164
201,0.4861509295149762,0.41811168252900377,0.6680549991379447,0.6030341167232467
202,0.46499944503819085,0.3631478642760648,0.674103221347547,0.5523374818020013
203,0.47768243492942364,0.36452632355535036,0.661929427766839,0.539354501166415
204,0.47714397810511955,0.3815081098717366,0.6688777710194916,0.568969508691089
205,0.46317754104819625,0.3867965037340401,0.6485790319933016,0.5631961685011301
206,0.4205293618213285,0.33486963084385196,0.6091263098725751,0.502464149064039
207,0.47681574633361573,0.3769604201209851,0.6764987064480377,0.5718450777608579
208,0.4662464459714388,0.37449980525335175,0.6823990991500666,0.541128431652899
209,0.4778028314558652,0.3955896544241538,0.6825192168364863,0.5861451993211884
210,0.4625466934647156,0.3696767050242765,0.6599428308049953,0.5565962222989976
211,0.47461921814630104,0.41285332762271426,0.6772611145514897,0.601022308768162
212,0.47844219982515085,0.4041773576794026,0.660405286962019,0.5947712417787288
213,0.4779790693190032,0.40135100873304674,0.6853271204147062,0.5944188190674562
214,0.47991134812694847,0.4070932329947579,0.6603479069849275,0.5977758144133714
215,0.4505901098086844,0.35129023286845146,0.6511578986514076,0.5321371104604019
216,0.45851314500294615,0.3953971575471313,0.6423281687572702,0.5674154934759627
217,0.455532687848736,0.3491163798863638,0.6574616002199177,0.5398223663255021
218,0.5037114325166726,0.4008415405791327,0.6744366245040845,0.5810432987984352
219,0.4758023393512248,0.39663828565477705,0.6729031081833964,0.5868153826024934
220,0.47617088995711476,0.4146933001685637,0.6614748655686982,0.6020182627889736
221,0.45432986740902775,0.3733071295886502,0.6512335972862716,0.5560095133705211
222,0.47808901195726067,0.3750563798529363,0.6784134074390862,0.5795094525403091
223,0.482348353939314,0.3810660194801124,0.6692437428081714,0.5679776731265328
224,0.46095277890711306,0.39637801997081995,0.6454966065341932,0.5702882724553191
225,0.4853737320606162,0.40446673681724193,0.6734438564066609,0.5816262170826696
226,0.4408528033466309,0.3615712688391587,0.6378001028824972,0.5488726527614198
227,0.479444646525162,0.3755331965585148,0.6803364708157112,0.5511203386864976
228,0.46581378005269736,0.36601291509104206,0.6661094199360507,0.5606023188467695
229,0.49952009502781863,0.4085939007388106,0.678087631031844,0.5908600807786482
230,0.4936070339809875,0.41847744601485987,0.681072776500103,0.6135416643151708
231,0.47790020727218346,0.4118783456739096,0.6854424842579967,0.6108411719682466
232,0.4498839097805734,0.35887172544351853,0.6320312226292139,0.5255259830641165
233,0.48005618227333074,0.3905900197719652,0.6816369027366151,0.5919131424238515
234,0.4592092664605064,0.37065199384742437,0.6429357053461323,0.546195074662772
235,0.46452707783331143,0.38654075281760963,0.6521520917896197,0.572139952166648
236,0.4978426716994588,0.40510539641023063,0.6957648158653679,0.6221247271374054
237,0.48821842615718014,0.4099208453776777,0.6799972260061623,0.5814100166510825
238,0.4458711228581353,0.35844144189224814,0.6370621162038415,0.5283647053131044
239,0.46963286874135307,0.389122350957187,0.6670473260307371,0.5901370387352192
240,0.46665180745865464,0.38810676797256627,0.6597631315388044,0.5596291914473803
241,0.4721094893161871,0.3935133407614097,0.6511595472975953,0.5694414606658778
242,0.46645382904837573,0.391350198434574,0.6519997824136347,0.5673552954105204
243,0.4715663159901665,0.37871100753476006,0.6749718018974018,0.5812007527473901
244,0.47051727358693207,0.38094211610009904,0.6494985303116352,0.5516036543378066
245,0.4753422890449395,0.39868239093086694,0.6655868711754694,0.5733340073042731
246,0.4648473306839336,0.39710953111121366,0.6533251765100125,0.5706872600058956
247,0.485156917805746,0.41070574622818873,0.6782544098269789,0.5999573261336199
248,0.47585976215809106,0.37601437762108364,0.6738891445058999,0.5662879230157839
249,0.44598062733964816,0.3617758432111824,0.6326456739307501,0.5392628019713859
250,0.4651199406150381,0.37031212350711207,0.6560858673773182,0.5631294238373009
251,0.4550179842921564,0.3757418494802393,0.6545232033421114,0.5474020553427315
252,0.4766201747648404,0.36939764554798676,0.6763030071085405,0.5292247725490649
253,0.4693478580144356,0.3833672865229701,0.6451359480481114,0.5750803698282277
254,0.45597678551234017,0.37260031963408574,0.6529400368056745,0.5529610157216989
255,0.4856332146418778,0.384794866714564,0.6731056192947203,0.5553132678360331
256,0.4713121775802014,0.38774395568965814,0.6855332852814578,0.5784809216005038
257,0.47079632111183095,0.37322713475245206,0.6638162235566668,0.5510051143027841
258,0.474073416070243,0.3745364883464279,0.6530349588566651,0.5683298561118567
259,0.4604645361560462,0.36486099590165816,0.6594014826735213,0.5578316653858086
260,0.4894942938496881,0.4080940625473737,0.6806707291489114,0.581642676544722
261,0.4631501399398819,0.36949983203338177,0.6512820809600495,0.5767019675934929
262,0.4532748365302804,0.3738974137954048,0.6388331354436716,0.5508106658037046
263,0.4738360988771157,0.4133876395963681,0.6759437436526206,0.6094449671043085
264,0.4891815602005737,0.4104452660591436,0.692165632043004,0.6045720109040044
265,0.4578150983988228,0.37450553378689044,0.6643563923717415,0.5691370917609072
266,0.4622479857791107,0.38134262963014565,0.6430493237892558,0.5691640350598351
267,0.4690073011169722,0.3882418640358282,0.6809906417568371,0.5682900598874295
268,0.4485434712057126,0.3612341594282205,0.6398949559691944,0.57602678636876
269,0.4576236428233391,0.3817402311501298,0.6642866203230169,0.5632630278800841
270,0.4506266814844623,0.3661567255889998,0.6424876258997748,0.5596260025792165
271,0.47579445662486597,0.3921722454545814,0.6609493852356848,0.581316362262846
272,0.4911484882063415,0.4024959122872205,0.6860543180900849,0.5836686687200888
273,0.47261320485052993,0.38853066466181746,0.669200561904931,0.5719140481345282
274,0.4562146712786723,0.36130109413495615,0.6481514248319677,0.5568310915156065
275,0.47807574788078505,0.40089287224124187,0.671037263215647,0.569656344006998
276,0.4768296285410616,0.3939582992287055,0.668387960009022,0.5896908830857669
277,0.5001783233016598,0.41907492382281564,0.6906491599729462,0.621522513840792
278,0.4587532846079399,0.3747656443449864,0.6649613978766333,0.5511316725300668
279,0.45444737925686685,0.3773939998646027,0.6535304979216953,0.5704333962366182
280,0.44386008737269206,0.38503034154971966,0.6406410224675464,0.576786490380647
281,0.4734887452794572,0.39918600896270945,0.6598362169575798,0.5805416917142661
282,0.4755038489212987,0.3878632586491777,0.6684256103742995,0.569335385616948
283,0.46403839987817364,0.36900852420843255,0.6639941833332814,0.5640144128496356
284,0.4865197231274485,0.4150405633816862,0.6826132866501777,0.6032038149274683
285,0.4776190953248612,0.3785390079635192,0.6769126336664669,0.5548238424622465
286,0.4491695798825521,0.39077814421659446,0.6265025180760143,0.5651190146637806
287,0.4678276608609095,0.3955313784406293,0.6684731107711814,0.5780531338605539
288,0.46478212753413956,0.3866848708409052,0.6584530346612159,0.5669616985187389
289,0.47448888387870486,0.3820656541087498,0.6799003256606461,0.5607343854142924
290,0.4621754393612088,0.37703464958925104,0.6475616454015393,0.5516329045997649
291,0.462290269890313,0.3834589736777882,0.6598934169395358,0.5643091227321995
292,0.46767457750134295,0.3712157987947504,0.6424656112095122,0.5532721453502571
293,0.4799417228703393,0.3964615047489131,0.678173968075649,0.5936692500139578
294,0.4512187787019559,0.3647428630113443,0.6433998967253833,0.5573405701611727
295,0.5001103714552232,0.4170269590636144,0.692063706297886,0.6011511878595858
296,0.4877083620275865,0.39086551747041026,0.6883412771510878,0.5868753578849131
297,0.49711686340043054,0.40032735842459893,0.6907060491350443,0.5786820711091385
298,0.4775230913875831,0.38713211007099624,0.6722993242276265,0.5526888423655164
299,0.44772164239997475,0.3711180926038429,0.6298307966242381,0.553258906427315
300,0.4595606079011933,0.36857967222375915,0.6345160333378284,0.5595958771341913
301,0.4865777929844303,0.4016284878190401,0.6745153374202375,0.5904932313478245
302,0.44589030077403236,0.33886722886429826,0.6423636806421421,0.515418233840418
303,0.4745477289497673,0.39179055930613843,0.6466539319025592,0.5766478714020161
304,0.46557679728888834,0.39724909272041375,0.6648196887114808,0.5440631969098497
305,0.44554011658248466,0.37170824244445905,0.6443362376736994,0.5485732133053288
306,0.46456012975741845,0.3875111161093592,0.6421939057471585,0.5566868181927642
307,0.4580820545768919,0.3691994792833725,0.6437537062210897,0.5582942726128861
308,0.4719258277665956,0.37794987968336485,0.6475361446437046,0.5725944180843175
309,0.48681839982801234,0.4052791567627727,0.6991458937044235,0.6060367105846598
310,0.46713322523549455,0.3707060153541361,0.6529508951317539,0.551287814122705
311,0.4642615183616871,0.3894910284288791,0.6374816901388894,0.5566080505289497
312,0.47104116052716877,0.3952617546051429,0.6590433721085179,0.5835230305565138
313,0.46189375805697874,0.38606194895567963,0.6652523048624559,0.5595579931666166
314,0.45487724380205097,0.37062300322732356,0.6550988401626393,0.5599782326309916
315,0.47703376072928094,0.40930316746085593,0.6657859341280794,0.5821309762487761
316,0.44808764472750806,0.3535624343970811,0.6566534145464497,0.5256904989090964
317,0.4694502761249898,0.3771107593254823,0.6744458511601787,0.5678050471904967
318,0.4621966975380377,0.378386285991603,0.6668051830450294,0.5686053510524801
319,0.46572716183372587,0.379318030886514,0.6758874803947432,0.5580165244926343
320,0.4684040010577301,0.3845675803534134,0.6708768575732287,0.5661676741472821
321,0.4763854310240115,0.4140735006049091,0.6786193678123498,0.6024165958626257
322,0.48109024526605076,0.37810296722323,0.6686922608112269,0.5731875451594509
323,0.49663048731606607,0.4021247272594355,0.6797003924806957,0.6161355433098228
324,0.4744843084502505,0.3947590493333202,0.6703982847307591,0.5815814469312524
325,0.4782093528486191,0.39299595253847214,0.6645948856127982,0.5848624348762576
326,0.4741378242763932,0.38773051948067255,0.6635238974553469,0.5645637638346143
327,0.4718546512606544,0.3776382541874201,0.6491852832073675,0.5725201987853198
328,0.46686923994149054,0.3599682217642538,0.6731638728187856,0.5391047609176631
329,0.45538343167754525,0.36496009462508217,0.646656853006335,0.5417086012959565
330,0.47639361822588866,0.3782142061405493,0.66646475308005,0.5524217628903415
331,0.4724319639254952,0.38281132633822773,0.6734233940968286,0.5657499211225544
332,0.4457703703073244,0.3457514338292763,0.6417171300406066,0.5222880791432275
333,0.47100679351942143,0.40862920614231135,0.6537166406466361,0.5871559162928854
334,0.4667268092999972,0.38930870215359464,0.690639367071871,0.5812655241059596
335,0.4768586202740624,0.3897639136402717,0.6679099086171089,0.5725123999269757
336,0.45668742593508055,0.3815917076512875,0.6556835764362721,0.5740748419876176
337,0.45981022177715136,0.4007279835247704,0.6248006685918406,0.5626104529293696
338,0.4870762279852684,0.3882358838248616,0.6663002840991008,0.5658152867772829
339,0.45797991857121556,0.397390359514484,0.6450423595841375,0.58682484474116
340,0.48170403932976613,0.38861118861364813,0.676747384520555,0.5701152850967319
341,0.46797553245065476,0.3807467315293472,0.6651487622692565,0.5683641931258128
342,0.4709102204291005,0.3863026813567722,0.6730949896107514,0.5914013351156358
343,0.46978855953538134,0.38838949009209006,0.6552336796036932,0.5768593452406559
344,0.45818566342239475,0.3566116468255001,0.6380243128469083,0.52483298071983
345,0.44499751462712245,0.3698128421605993,0.6203044307441289,0.5756935985987668
346,0.4479050039303899,0.35959466745080876,0.6363779337116472,0.5277255137200354
347,0.46042537801615785,0.37894088533865955,0.6497460560660236,0.5594565199220312
348,0.47057981730079484,0.3707875134005078,0.6693789497262209,0.5715831524189599
349,0.46625365235476407,0.3901984316169121,0.6583061806369848,0.5660232675851166
350,0.4572297540725292,0.3994557444552645,0.6445487379178987,0.575976637589066
351,0.4801490501086081,0.399660011086208,0.6747181258213043,0.5825078907693232
352,0.4571175184703531,0.3514295654782294,0.6587815866313705,0.5435768882026425
353,0.45549394663847637,0.3730395701558124,0.6464591084419867,0.5489721707559173
354,0.5033674453251683,0.41968245952314487,0.6978662196012545,0.6129662361941525
355,0.4430340353629726,0.34731108224218915,0.623162038618759,0.5413568216543024
356,0.4755744509289355,0.3902948395021549,0.6457800252520296,0.5858272022526101
357,0.47290469977907634,0.3725474019139359,0.6655993251795761,0.5611172247896258
358,0.4741898727097821,0.39733782871668033,0.6783333916103246,0.5768913299737132
359,0.4890929958195816,0.39907745764124436,0.657103584881035,0.5891708408888527
360,0.4561274098638871,0.35224456532618004,0.6457288310049476,0.5427061243175557
361,0.45461240054674473,0.38478783782991216,0.6518415442745532,0.557952316877497
362,0.44254175708124077,0.3637439919852223,0.6367979509432771,0.5446494307416213
363,0.4700454172792399,0.38100473262815326,0.6544780021989796,0.5770057041927148
364,0.48569151560510454,0.3969299418694451,0.6752185975751869,0.5720303887254831
365,0.4746522182481549,0.37019266036013393,0.6925146446447207,0.5902976450120618
366,0.46474303269208744,0.37755324650973243,0.6719809222642331,0.553391645948962
367,0.4510936850027567,0.363343626424607,0.6457906518466153,0.5543296520899968
368,0.44572520022550444,0.3361184525539534,0.6828484411760507,0.5157433574514433
369,0.48380462203758895,0.39119025205145547,0.6750892510756067,0.5882397404823178
370,0.46731100060383884,0.3591847688683263,0.6796996735427994,0.5651718399344218
371,0.48069535729993323,0.3941210022997681,0.6712281250331071,0.5779099222355254
372,0.47862672519941973,0.3775064413413192,0.6805215827398183,0.5777940520391824
373,0.4612671421277295,0.39292978692423014,0.6482697165550951,0.5779925380851936
374,0.48560546604055144,0.3821608496547103,0.6847509080676393,0.560039709256483
375,0.45952155924969207,0.3774712267925444,0.6580830954255995,0.5629357465887473
376,0.4477007814060648,0.3614292660671812,0.6350807391851102,0.5347037547405936
377,0.4629417804114586,0.3832564856909521,0.6707786423384502,0.5565795980733023
378,0.47045805654203565,0.383868430930473,0.6683345823502558,0.5646339493829563
379,0.46342229025056303,0.3829165136495583,0.6722044021115418,0.574058427572974
380,0.4935512851984715,0.38671262434279896,0.6791918088715756,0.5501851444295637
381,0.4611401939835981,0.38761903927265834,0.6425041180049312,0.5675090190488246
382,0.4747478791827278,0.40109129981923924,0.6548265888087348,0.5858460017913062
383,0.4429548260339894,0.36605482500474734,0.6208314853705916,0.5445094294781819
384,0.4770483100589102,0.4083685874314724,0.6593153645165396,0.5921204985203233
385,0.4546662421040707,0.367636765187447,0.645235653232385,0.5318993897010251
386,0.4761078815765442,0.39811212061163037,0.6695242371272375,0.5861057407623858
387,0.4722455872044994,0.3858577739433404,0.6821416180342436,0.5787959006025515
388,0.4696585025639614,0.35080923353609145,0.6681908083068908,0.5510266720091884
389,0.4483334882799806,0.3669181199233868,0.6414171343256311,0.5405308329911969
390,0.46526492053174273,0.3828356175573105,0.6527278973361141,0.5715652636947962
391,0.4602178442168997,0.3582263431340448,0.6567879899224895,0.5518159717434497
392,0.4813787314456114,0.413939483199616,0.668568178978157,0.5898705422704864
393,0.48181480071955357,0.41892481866732,0.6749804439244815,0.5996225546669738
394,0.4667528079907598,0.36723521801284353,0.6558001082650278,0.5684221226450445
395,0.4701343575620412,0.390129410612045,0.6602405308534909,0.5852664855405282
396,0.48864220427766947,0.378483874841349,0.6899583027295942,0.5714329607256122
397,0.4550828761942789,0.3710821002906026,0.6491929230956501,0.542160598360907
398,0.46479042455739095,0.37673319285553175,0.6604156231480562,0.5596559893428602
399,0.4679303144994007,0.372288270645521,0.6628154059046132,0.5763340332295569
400,0.4796127041747389,0.38132195701085314,0.6875370469489948,0.5595591368818618
401,0.4611705411932624,0.3821567976431069,0.6592896279283629,0.5681992868889875
402,0.4785787030477862,0.39537615279837296,0.6614641410974094,0.5557761143038606
403,0.45432496921751375,0.35543337949134957,0.6662260261030699,0.5644437331908516
404,0.4687919570844849,0.3567251463479559,0.6881933738381647,0.5552385189694979
405,0.4767427676836408,0.39163611476806603,0.6644162119008203,0.5638486589212119
406,0.4968699787878022,0.4224758037632861,0.6899389070538856,0.6150256714891926
407,0.4911269826018302,0.39420481959510845,0.7316636083677138,0.5794453937657511
408,0.4410756870896017,0.3555306484609198,0.6184182744571747,0.5566846755772599
409,0.4758333214481531,0.37819603623374454,0.6485638482360842,0.5667168238749954
410,0.4719734281778421,0.37267531003348897,0.6793708924649766,0.5814133597918557
411,0.4749879642433919,0.39464044585256175,0.6583104083228066,0.5579445526053999
412,0.4799538790465498,0.4226310485196711,0.668819556896287,0.6133867964399566
413,0.44976117148290223,0.3779834036416253,0.6418869343814897,0.5593640266451855
414,0.47300144533202376,0.4009733892193574,0.6864025724624924,0.5637814159458259
415,0.4601641891040733,0.3947719703896715,0.6227386328290208,0.5592913454363471
416,0.4660764779840813,0.3644649542328167,0.6594397389568459,0.5759387713306916
