b,yolov8_det_map5095,faster_rcnn_map5095,yolov8_det_map50,faster_rcnn_map50
513,0.48019506567979875,0.3556853177182888,0.6704763815155979,0.5518914190581989
514,0.49429320722176706,0.38279734721927466,0.6901709872137035,0.5592903770863135
515,0.49619937887461535,0.38035353781680936,0.6913238018315448,0.5818979359032588
516,0.5090430666455258,0.39542298711211105,0.6835666599078811,0.5780049675805702
517,0.5002693749292596,0.3777939786774828,0.7067777548875032,0.589538230864278
518,0.48979925353408515,0.3831950935715157,0.6806855185423427,0.5846319786820569
519,0.49981264424655375,0.391973417706983,0.7096154909763535,0.6056456207393177
520,0.4781836878889406,0.3608120090576353,0.6828197773219998,0.5598985823141948
521,0.5128707046742417,0.37691800417930693,0.7147624281414748,0.5756940692112592
522,0.5074822999740525,0.37103747103667434,0.6979657860069354,0.5686422526185748
523,0.5019623093461368,0.3714968007241011,0.7156130677034211,0.5670783357116511
524,0.5233737237598245,0.37848414019153465,0.7347593834115823,0.5710257709311181
525,0.48721862088301704,0.3752165431405237,0.6596160790090824,0.5528790401701944
526,0.4791391395155188,0.34586652013900426,0.6705342749177517,0.553540606041224
527,0.4801971905677026,0.3629178691345588,0.6740632482296945,0.5517215893274622
528,0.48517346532078115,0.3412314663664874,0.6672197765384382,0.5196206517178285
529,0.49927888171622736,0.37737313289471397,0.6888246241712753,0.5952810337493794
530,0.5055709467460535,0.39068565344951395,0.6923224909268803,0.5943027150228428
531,0.5046496969603854,0.38618221025667854,0.687903099508631,0.5861137110359381
532,0.4889087592030338,0.3802616108003991,0.6625226687440389,0.5753791181048535
533,0.4859994138327912,0.3664511713209168,0.6687898309633321,0.5681246304865938
534,0.49225040428718175,0.35816097163669375,0.6936021580479361,0.5578759364678684
535,0.4913514270729677,0.37642324220245926,0.6824180748845557,0.581596746757114
536,0.4993335330803185,0.3564988999092431,0.7027355862859632,0.5474416012799994
537,0.5240100741837008,0.3851407218895385,0.7097326159996881,0.5843071091959097
538,0.5130644525165193,0.367759769998507,0.7122187626946913,0.5796614719611163
539,0.4808285198930097,0.33664062212748946,0.6755334719445137,0.5271476602363772
540,0.4994284217629979,0.3699271271624589,0.6772271726281278,0.5692610311235914
541,0.5018174566844094,0.3667976180511252,0.6950332607392989,0.5688455291526066
542,0.5197736361992379,0.37023982499060704,0.7260227993964345,0.5608739876491275
543,0.48014911947553524,0.34336976683244486,0.6649628425585218,0.5321579056056401
544,0.5144768351015186,0.374035711462992,0.7260455029237836,0.576391833979225
545,0.5194671874137883,0.39023879918532595,0.7195630029433193,0.5863700296457104
546,0.5158696389430694,0.3886340526271138,0.7134405941414103,0.5877226042126075
547,0.49547334592441994,0.39051425432768205,0.6873045780750211,0.5946354571932055
548,0.5072235749438534,0.3839195349493701,0.7128469250049349,0.5969241591517257
549,0.5023179643277867,0.38202734956940226,0.6889067281606104,0.5824569017990956
550,0.5118038399646149,0.3832498953347687,0.7225019226793048,0.593313463717396
551,0.4940661653383244,0.37052368931506424,0.6921289350993791,0.567079782483083
552,0.4489185504177211,0.35948493097125817,0.621085283648391,0.541358796404897
553,0.5048168005188477,0.39581299642334405,0.7000342151981377,0.6012489698559157
554,0.48660578885071293,0.37201993963591967,0.6754827645441535,0.5712237416703064
555,0.5209551115365567,0.3953957265357928,0.7381573263231749,0.6241602409770411
556,0.49180099169128294,0.3587632509606717,0.6824679034266733,0.5350466232014318
557,0.4999688679802216,0.37044766776929366,0.6942251146740831,0.5725101938470604
558,0.5202620290155433,0.36997228842454877,0.7277571280326686,0.5740077239882577
559,0.5197409663141235,0.41175649485327914,0.7020765443312414,0.6134089417219839
560,0.48691452204143704,0.3650524388761902,0.6839242077067995,0.5798598838195002
561,0.5307789180814394,0.41627629463508814,0.7475389090710346,0.6177181910867345
562,0.5059524860058655,0.3534550291361972,0.7110014003451116,0.5552864575479776
563,0.4893058227928635,0.370090778072384,0.6810024952953495,0.5654952677860496
564,0.4913716616643807,0.35617807843656907,0.6810670949252701,0.5533846156270112
565,0.4997718169717931,0.38352993550186903,0.6877648584041299,0.5842786532012019
566,0.5024354312894804,0.3692011606509692,0.7027033479581307,0.5783623398890048
567,0.47359370112578014,0.3578548339301798,0.6797831907706107,0.5618178077952096
568,0.5113608846315775,0.36886515422266825,0.7124226979889426,0.5730355573060488
569,0.4727969015157094,0.3376869371143478,0.6571359907543157,0.5202583226780872
570,0.4958272723785567,0.38222069276237597,0.7205829982460948,0.576524568550608
571,0.48824272005316377,0.35469619666393265,0.6777019522904957,0.5368831471747668
572,0.47487850648633456,0.3808769197388394,0.6513155156563594,0.5719374089806015
573,0.5101496653360628,0.3820254550673692,0.7135656472042463,0.588672624034558
574,0.5160358323181711,0.3634827830343811,0.6956892422267577,0.5561570467590534
575,0.5361783510851946,0.4198424550463107,0.7376775623670355,0.6123228794648178
576,0.5128497481563234,0.3976976335323748,0.7119222018661026,0.6034747819546596
577,0.48507366616293374,0.3753887029930739,0.6804541288565137,0.5640791223174081
578,0.49521551742871395,0.365183590993216,0.6935507696446889,0.5790306621907717
579,0.5438918926266095,0.40583116754225246,0.7207133906754934,0.6090893862422206
580,0.4845207717285259,0.38206191919693355,0.6858047526376141,0.5805604458358848
581,0.522620573256512,0.3936795057613823,0.7107279879306116,0.6075331855856868
582,0.4910103170926728,0.3731453243965532,0.6946709671214236,0.5720221678784551
583,0.49132410088260164,0.3651860911869358,0.6877393377665539,0.564338796157662
584,0.4828206264803274,0.36118433671885763,0.6826195007917795,0.5677683145259977
585,0.48595595997438085,0.3716380236547806,0.6767385300970812,0.5586636850582083
586,0.5238788503998639,0.3743789043610704,0.7180441592558807,0.5818782441976305
587,0.5074937435301528,0.34100625183736427,0.7003401021623054,0.5282785930343913
588,0.520751627183109,0.40077864282966047,0.7087964677969151,0.607046793939367
589,0.4968693867477352,0.3696039372556893,0.699584323036379,0.5724379830233585
590,0.47782038791223574,0.3707033299080989,0.6722410822108572,0.5740344215036407
591,0.500765808170851,0.396267783515754,0.6943474941081434,0.5907776812634675
592,0.5109371389191996,0.37957324073834686,0.7053938624397398,0.5772197578397732
593,0.49665771155469485,0.37795395303641083,0.7048969663955035,0.6036059468498233
594,0.4808808372775746,0.37948392040422596,0.666393214394142,0.5837259963014108
595,0.5225815117742051,0.38856361412453405,0.719162652786361,0.5886478940134754
596,0.4936349999072053,0.37930188079050714,0.6952593205514915,0.5855408731751903
597,0.5066887739887606,0.392661578927735,0.693743129873782,0.5945169216408531
598,0.4987814861182228,0.3614964201776976,0.7019574737051466,0.546409898140042
599,0.5014724689526436,0.3690180788368644,0.6985300818638377,0.5830963026831959
600,0.4882009073564016,0.3756467693651781,0.6843195305698978,0.5876669795400121
601,0.4907852309878452,0.3775482364155285,0.6841080053719681,0.5662532388301744
602,0.48346623087566454,0.3590019717528955,0.6784824753481327,0.5537894868639831
603,0.49054563685243296,0.3625961383525093,0.6851272941011893,0.5678010025202719
604,0.5091545196142343,0.38881586230926635,0.6948554546825532,0.5963605457868033
605,0.5031639213686788,0.37015859628980163,0.71135207331749,0.5555439139219882
606,0.5066446913947821,0.38007800508268247,0.7057480512838458,0.5760587333088641
607,0.49368220210638014,0.3750359823650694,0.6805996662550363,0.5742749929617202
608,0.5311412399038676,0.4026760465441371,0.7285909741353331,0.6069486340447435
609,0.4973919173650201,0.35116470881262735,0.6806993916841452,0.5387743628697516
610,0.49893522839773924,0.35699448604622247,0.6969448201797936,0.5529439514101411
611,0.502593965817731,0.349277431309316,0.6927370582242801,0.5502358441997238
612,0.4770526962513651,0.3547060776484907,0.6747747287957383,0.5508150069507047
613,0.5122737199147517,0.3987639726403632,0.7051885583944292,0.5917482016659851
614,0.4967860523645993,0.38251870788115394,0.6903501912292858,0.5834631653906148
615,0.493556416008229,0.36985774157568857,0.6867219465002405,0.5617863903038802
616,0.4982814280726749,0.39481198596934,0.6979885548729166,0.5829587210743318
617,0.5174566393157961,0.37974428467204513,0.7244776080843801,0.5780522850301361
618,0.4995913429146706,0.3651490994323697,0.7022771972054224,0.5717552351989474
619,0.5047805409369336,0.36852347825861576,0.6853442508706813,0.5622085526210894
620,0.4895363719826867,0.36087586871394284,0.6704085539297966,0.5614383189174875
621,0.5242534883324692,0.38957138685003234,0.7177166159635039,0.5906849363859991
622,0.4742903514116175,0.35265609854343755,0.6699733157424003,0.5480061222115047
623,0.4769014810723346,0.3715361976310704,0.6657147679529569,0.5718101439461312
624,0.5074176151915163,0.38560989306284477,0.7194796046852879,0.5782683248743696
625,0.48914000421479065,0.38159018137175527,0.6746768234441752,0.5734244542635911
626,0.4730578938822065,0.36041061719623724,0.6749549019455525,0.5436180025042657
627,0.49961481514706924,0.3749334537788734,0.6862760948449896,0.5631682956294644
628,0.505276798655046,0.36904867492679083,0.6848954383702875,0.5619549043130666
629,0.5230769974100089,0.3696311045644989,0.7170682882167255,0.5670544558574908
630,0.5026537564684206,0.37776751033999667,0.696452418534884,0.5784691861349726
631,0.5136562324828791,0.38391631214487504,0.7131274508010934,0.5842201583663419
632,0.48891946471838926,0.36332065894256826,0.6840892989626148,0.5398043531626622
633,0.5047694519195703,0.40455199243396667,0.698966821343662,0.6077155255219412
634,0.4913407301101373,0.37174331650162745,0.6850503372217127,0.563343460082861
635,0.4949032551693698,0.37040741407683014,0.6949301256206287,0.5753155746218943
636,0.4869966619572158,0.36209032036951744,0.7078980922940515,0.5711208816371652
637,0.5099646020569006,0.3664431760429693,0.707241006152508,0.5662897806915206
638,0.5096951061694737,0.3973945570590025,0.691666899628907,0.6060786649461597
639,0.5206959799781087,0.3744709417911311,0.7639538721181856,0.6023235988673953
640,0.5052156399383383,0.38072854453601396,0.70256971415324,0.5847602446474209
641,0.48055903841796616,0.3589824800490662,0.6825265885821022,0.5610594321211603
642,0.5121355385515071,0.391371135087538,0.7085439623958976,0.5930730744560406
643,0.4835306205762794,0.38927403621430745,0.6804750006430638,0.5823058999671732
644,0.5301187764262485,0.3863641696573178,0.727025751098701,0.5878529035134903
645,0.5196627970523297,0.38620747030908903,0.7137831034018034,0.595034985000503
646,0.4881771120746588,0.3620231211281443,0.6727684144396064,0.557009673587502
647,0.5073655768537727,0.35678785843453437,0.6908988784335711,0.5425539269987113
648,0.5069205640012239,0.3743278666558806,0.7096755715410091,0.575982552587543
649,0.508865567377998,0.3900700076434723,0.698133375875763,0.588427678131754
650,0.49554495213464633,0.3484913491194575,0.7018557456090728,0.5452928078803136
651,0.4867302333496199,0.3750658922531929,0.6756184525307616,0.5775742789257381
652,0.5092607618174531,0.3697997706458778,0.7184420488784207,0.5744503069698544
653,0.47664724171794265,0.34762903480026897,0.6812202301781624,0.5512200712926971
654,0.5009516137062214,0.38267077530462085,0.6775808321137341,0.5808955690833764
655,0.48807194256443803,0.35484499968449235,0.6617657035479506,0.5510398806545966
656,0.48407355029748506,0.3587394248541829,0.6741694918079231,0.5536772953487308
657,0.4851749856829252,0.34579079397327067,0.6818471949535717,0.5541474885741673
658,0.4476236421683345,0.32669718226901195,0.6409490299497989,0.5185855160679457
659,0.48633070674306805,0.35668539129369786,0.6838102665597392,0.542418694202619
660,0.4896709435874898,0.37077604729065494,0.6873183081820408,0.5600454342068549
661,0.49914601885827964,0.3598845165746889,0.7067931851583107,0.5515921360557651
662,0.503024362332419,0.37978664517925115,0.7094571522210609,0.5927102037351947
663,0.4819951417899867,0.3651724966730446,0.6594130713873799,0.5517218488179224
664,0.5173108881934851,0.4092330684225652,0.6949584821134335,0.6074294298368323
665,0.5148397083015726,0.3826302913190146,0.7116035132212422,0.5808576511773291
666,0.49513016119421954,0.37684196580327955,0.7068519049340836,0.5711783556881813
667,0.4766838303278327,0.35908161793047,0.6721193414066864,0.5609868215221242
668,0.4937831166469085,0.3820174597644167,0.6772358108547402,0.5651282970367245
669,0.4964284243591826,0.3854019318089835,0.7015437856330948,0.5896493597090927
670,0.4909487050382356,0.3709517664096829,0.6823915446819165,0.5684302782954753
671,0.5160611025826576,0.3536581880482433,0.726960875660292,0.5634051142104579
672,0.5028877281828116,0.391242034422423,0.7103247884989883,0.5906128827563223
673,0.5104539711951586,0.36565841817116485,0.6981822079558319,0.5600138219045234
674,0.5303674560741772,0.3948324504744497,0.7351624544999689,0.6044672821406863
675,0.4825527600146337,0.3676046378285927,0.682643017178207,0.5659658688469825
676,0.5025233484982792,0.3901970853628562,0.7042087128056724,0.5866653166133369
677,0.49659300420671554,0.35489774430420706,0.6927739234346546,0.5499789070399163
678,0.47937732167933583,0.3492388197991008,0.6733723090509229,0.550521062608444
679,0.48537584858468946,0.3804193835964679,0.6685465080909988,0.5693193442388628
680,0.5237815239356248,0.3943757168367345,0.7291009618078557,0.5887596543427752
681,0.5161475995919486,0.3708497437403138,0.715811209904277,0.5528434182190269
682,0.4746252125404334,0.3559518470368522,0.6647380596810099,0.5577296148920402
683,0.5200178660801976,0.3811374980785228,0.7092243186779702,0.586058246803026
684,0.5096293407207481,0.3967158743258808,0.7047654563645592,0.6096187544881378
685,0.5126020488961883,0.36851595827632594,0.7178039461375103,0.5722703035462195
686,0.5095183159650482,0.380532149181338,0.7018100679193906,0.5715419157091282
687,0.5052470439402433,0.38969693314666837,0.700464730472293,0.5808269707287115
688,0.47857758654527693,0.3566792091704074,0.6530080380458526,0.5540281218978798
689,0.5071147240607821,0.37947713487568696,0.7061019471400807,0.5789656589297733
690,0.47640216322423085,0.34354822714236777,0.6664778612703403,0.5448149270066771
691,0.49644192652844976,0.3770212938843609,0.6945132170895378,0.5813718491785589
692,0.49701883378812145,0.3822940411979962,0.6888189396256902,0.5841583550404194
693,0.5012989584537668,0.37752219646214524,0.6896495749186731,0.5737238164930519
694,0.5208318586016849,0.3618931414377781,0.7063885847196266,0.5522633175148458
695,0.480098163707196,0.35834068728701585,0.6649087337195262,0.5484631610681456
696,0.5123187787961223,0.38686017176294357,0.705219579382559,0.5925413478324953
697,0.5035270749535551,0.37409585644926824,0.7016507623268382,0.5616243018370128
698,0.4945780532023079,0.3867262548322006,0.6701102217988347,0.5804464933072577
699,0.49244855456572395,0.368416133054082,0.6824900291489986,0.560875516993013
700,0.5137887781588263,0.37269509836339887,0.7019040931083697,0.555022368735517
701,0.5029592884708712,0.3755387967155935,0.709917468778362,0.5891101724636407
702,0.5096811547045174,0.39880412113151514,0.7287319256163972,0.615018596112584
703,0.5174934065348428,0.3690603727338698,0.7222531070445757,0.5661075899357892
704,0.4885513928914064,0.3692024624092964,0.6889885200096002,0.5674162168855272
705,0.49388112039755955,0.364473697932629,0.6871109174638065,0.5724899210987817
706,0.502661041423107,0.39165414453562525,0.7147279048268022,0.613452942804312
707,0.4889148474571844,0.382894907032912,0.6888077902003061,0.5809205965266778
708,0.5016693904167236,0.3500844242328793,0.7002470331503862,0.5459548258944588
709,0.5202508456754419,0.38905107776599585,0.7134043877259955,0.5873333277529349
710,0.5012974950136131,0.38188487016386696,0.6886935590004536,0.5815558744794475
711,0.4987915349876397,0.3748673738899634,0.6869861531598449,0.5729296635961276
712,0.49894227078849174,0.3817296313030361,0.6861727182569066,0.5781138783222246
713,0.506736762748383,0.3654366970457739,0.7000644909551353,0.566730695602919
714,0.48688487422202953,0.3666312488125763,0.6856092403620904,0.5645383527344252
715,0.5266991405208494,0.41756104524233734,0.724860839683785,0.6177882875893695
716,0.5226830599463291,0.410386557022332,0.7233596972504335,0.6022790462936746
717,0.4807723312515602,0.3673752663438294,0.6662094832427964,0.5476593847496625
718,0.4941109934523393,0.34922174928069927,0.6958526837954208,0.5493748400263571
719,0.5045387135307783,0.3774155485081131,0.7017618369781832,0.5687219343437316
720,0.4882121908450621,0.37827836465089326,0.6757735043814372,0.568743564630289
721,0.48520329414187313,0.36679968173699684,0.6684173827643841,0.5487889082032181
722,0.5279254738372574,0.3896524105011996,0.7273144905222577,0.5980758899418465
723,0.539366932303934,0.39693174811324045,0.7427426972512089,0.5963851094342607
724,0.4762702200824995,0.33018517482686055,0.6736942852165779,0.515885392072675
725,0.47681568368164967,0.3746273835039076,0.6625658429365813,0.5665822466045235
726,0.4995759062576827,0.3417534088849118,0.7066448253336419,0.5468676444687502
727,0.4947316808675921,0.3696150486198527,0.6982469063001501,0.5873721642724894
728,0.4864362337236888,0.3601787860963558,0.6828188684110748,0.5662160483293793
729,0.49408465855896294,0.3633232751465915,0.6782755225816949,0.5651446280120839
730,0.49823526886867076,0.3754048678351449,0.6922298745394958,0.581048470084749
731,0.4789343073134207,0.3618871619875433,0.6698343737899217,0.5699321209532721
732,0.5001344320626294,0.3558279702600847,0.6949499170534116,0.5562548287079885
733,0.4737800518843503,0.34129705671292426,0.6625176960803845,0.5242424973563364
734,0.5102093566322761,0.3854690015054119,0.7090257421028962,0.589146529059927
735,0.5173753115029831,0.36567979496374936,0.7151259602675747,0.551547774924602
736,0.4677246809826623,0.3615524989336195,0.6576007197101619,0.5471350516397093
737,0.4883200451311516,0.36287112376790764,0.6800785825687273,0.542969397328225
738,0.49204273900193063,0.358154308616808,0.6755488587689793,0.5561157565280533
739,0.5045175345182873,0.386709296584448,0.6985936645162487,0.5895027615011094
740,0.4868884536016615,0.35799593612377373,0.6693642425014082,0.5460468620841838
741,0.4853144493981644,0.3728527213868249,0.6772211229021861,0.5547711773834934
742,0.4858362346783031,0.3629153054967237,0.685797786149586,0.5696291886895093
743,0.5313294483674657,0.3983586039380967,0.7084354659407953,0.5814033948078595
744,0.5041132599760235,0.39438316268155166,0.6914091705627852,0.5849445375851968
745,0.48613984427154083,0.3688679097311026,0.6825843700707898,0.5701620770809998
746,0.4961103854049077,0.34882745253164776,0.7005272851602649,0.5540691506010899
747,0.4934772933646736,0.3606255428534253,0.673833175912698,0.565684571356394
748,0.47472181302259653,0.3470008880896056,0.6768729457294527,0.5483725169416684
749,0.4622497200968617,0.3542326065734087,0.6527330447390083,0.5522976196257219
750,0.4856969082916341,0.3918186405150242,0.6767213166553476,0.6186299507338802
751,0.5031410518130156,0.41255942732817413,0.696974885148011,0.6032061525880186
752,0.4559320328357504,0.3517087062424614,0.6459313998377557,0.5445636586441915
753,0.4977574992428295,0.35642895792206497,0.6982473884428192,0.5508969057880979
754,0.49979247783825564,0.3996689131724959,0.6748209009423946,0.5903430500750118
755,0.46188914939486514,0.3499329713392109,0.6363776006182924,0.5387948028859091
756,0.5106206168767171,0.3958289396261848,0.7087557592325542,0.5914447087227424
757,0.4654956278302033,0.36521878787929835,0.6663180143125877,0.5616738939196354
758,0.48911239115028343,0.3854899611231222,0.6843145758831081,0.5835964841206452
759,0.5013155271729384,0.365298289282992,0.6913845705277858,0.5626315411542882
760,0.4765080773476332,0.35385639287581844,0.6713928026525839,0.5437346312364
761,0.4777583538415872,0.3869832947400128,0.656861011934645,0.577218366984893
762,0.533478772692045,0.3990941598362646,0.7310461289056963,0.5954886724518518
763,0.49286963208278783,0.38000505823363084,0.6855989935874264,0.5815117568530166
764,0.5038190438920718,0.38640426618540885,0.7026611878410557,0.5861322555275644
765,0.5114565687470174,0.3814089373577891,0.724632007121902,0.5845790692420445
766,0.49724506928464235,0.3631307237965172,0.7174603372771384,0.5752666867578702
767,0.4807838501029114,0.35014221001340107,0.6581743704640607,0.522098771829811
768,0.5122686547338269,0.38792640867833533,0.6857571003443066,0.577040664595589
769,0.5061200935828506,0.37566992752848033,0.7041396612478532,0.5828328507842722
770,0.5485459894028661,0.4054651960223629,0.7408629977981529,0.6134109207176185
771,0.5099039649858165,0.3905597263621085,0.705468083739358,0.5881872559943625
772,0.4969596085159778,0.38192173741822744,0.7010570426958896,0.5976041855094824
773,0.5166323631820962,0.3679616377335872,0.7250934140648384,0.5739921665546558
774,0.5230306515663502,0.37078786337788705,0.7376050543855672,0.582055869221268
775,0.5254334423562416,0.36930742766094377,0.7463236046997035,0.5695099994191959
776,0.4930337739293173,0.3543034966634744,0.6739234792377382,0.5361824209721727
777,0.5131162944898652,0.3763499418119865,0.687283898054142,0.5413161960234021
778,0.502047985681211,0.3713913593132119,0.6897657437256375,0.5660281325173944
779,0.5214557439208524,0.3943787554852224,0.7047849327913763,0.6058968700699929
780,0.48473913452252,0.37179807419396976,0.7002160071129973,0.5826682952905716
781,0.49277644420009004,0.37208937535699654,0.6796121308863656,0.5748830736578235
782,0.48540943377310547,0.37574576487820105,0.6951370205621218,0.5929254222778079
783,0.5270871538264078,0.4007725877982394,0.7389680614629802,0.6049944859771398
784,0.4934835212702162,0.361953520802866,0.702942440153691,0.5783369154060144
785,0.47601064300620494,0.356462063191374,0.6523442171661911,0.5418307424590022
786,0.5306970806555993,0.3971670389971419,0.7207403579284548,0.5892253243525709
787,0.5137485130591305,0.38379718812311286,0.7163508227954025,0.5849771756856514
788,0.4799039719455851,0.34313700197613933,0.6819104202229863,0.5168966191503852
789,0.48059518438894006,0.39702405933760615,0.6734141581759902,0.5959594611681601
790,0.4990398974764394,0.3703994118436044,0.7117976197256909,0.5751075376639704
791,0.46440048957057384,0.362016091018359,0.6660605344053149,0.5552377556843021
792,0.5024388368160007,0.3922293941520696,0.7141293028753214,0.5893182379625785
793,0.4968112702238379,0.36884748835329667,0.6964132401020501,0.5761020703416304
794,0.48452464798390144,0.36271302938966704,0.6710296911343413,0.5514771962123252
795,0.5110975886269139,0.3868942814426601,0.7167454616000213,0.5988773206867999
796,0.49010421587628616,0.35658324161657307,0.6788385830655811,0.5431399525442975
797,0.48233406428413916,0.35349705274850723,0.6704524699068717,0.5433351353743098
798,0.49951150382973114,0.38305479932767067,0.6888487360192536,0.5931387243653085
799,0.49834774963932366,0.3912590830867742,0.6951489311860696,0.5846800183626872
800,0.4859209467839391,0.3676385406382841,0.6865895328664628,0.5817575883934403
801,0.49461815581964325,0.38094208511605554,0.6984366329734945,0.5644562934962153
802,0.5142606755612305,0.37331139906483984,0.7153330894941027,0.5616036599343613
803,0.5204577955623247,0.3968412518041202,0.7191218685425955,0.5959205296905645
804,0.5054393813708655,0.3596884427503698,0.7133365470797263,0.5535610603949466
805,0.4808335972785127,0.36377031625859685,0.6766923115455532,0.5547388516975065
806,0.5283782383127132,0.3674463508225783,0.7319502513748847,0.5639690413375071
807,0.4790232931492484,0.3903716605896034,0.6740576060457448,0.5935275873463133
808,0.4877141100717594,0.3701937748928268,0.6709090608421923,0.5697164291522466
809,0.5159031947598182,0.3765833493196096,0.7125820620157671,0.5617753634824054
810,0.514589206654817,0.393425679670307,0.7067618236775638,0.595206595231072
811,0.514960564317531,0.39317966679516564,0.7255730675249022,0.5888722176450903
812,0.5030892029772583,0.3666159111167051,0.6980930580199464,0.5593447837833124
813,0.4827394221501317,0.35942283899396166,0.6950558121063168,0.5645971827550472
814,0.4820058442793595,0.387995952880402,0.6790378352423767,0.5838459496459524
815,0.48514718470872714,0.3698561265213979,0.6780614569716763,0.5703675951135507
816,0.515809600424597,0.37210723231651216,0.7083922207442371,0.5631908207456484
817,0.5175626422766553,0.3889819092642206,0.7188640464239208,0.6057106052004618
818,0.4998412312840055,0.3897586799865405,0.7042271180788632,0.5902663852941883
819,0.4916163168579484,0.36462098935641696,0.6948431511366328,0.5547635266907465
820,0.49860463480896233,0.4013250087084855,0.6819427262835204,0.5999180296137627
821,0.4794407984541814,0.3498669290046724,0.6784759210619525,0.5384839786715919
822,0.5292320028203888,0.3789860960434319,0.7212506645505278,0.5752281566518296
823,0.4727616258631736,0.34422887934779944,0.6493893345634162,0.5235135221230427
824,0.49142042881158726,0.38111178427703934,0.6938969681196293,0.5719951481186079
825,0.4996798889004253,0.3821851283381398,0.693898083003316,0.5761547331689935
826,0.48691942950251543,0.36231209732561165,0.6704172610425154,0.5465998994517139
827,0.4830077389392036,0.36320450447145525,0.6732627303937733,0.5450197536315842
828,0.4785798504628457,0.3715177142126889,0.6649649480880075,0.5694915668804014
829,0.5066393431836286,0.37701728673907486,0.7014632098643528,0.5823305082323685
830,0.48761064740007276,0.35875057216184714,0.6861570227482715,0.5491194473673481
831,0.5242899673722459,0.39393348752756313,0.7151288754382803,0.5898511011163482
832,0.5256354492322065,0.3847063095252671,0.7229322893890069,0.5820772371343294
833,0.47046671849359706,0.37022039538175283,0.6696952071402456,0.5687581250769826
834,0.49702383672763345,0.38018523034108814,0.6934210165933968,0.5912117773585016
835,0.5061794678721634,0.3699002242738236,0.6984183766057803,0.5702155174321487
836,0.4989391527656723,0.38209474303133584,0.6807153587390978,0.5867292268165339
837,0.5001336806223199,0.38494676786533105,0.7134428035573074,0.6048674726832381
838,0.47861333070061907,0.3612952200849421,0.6626600141725665,0.5508276130331441
839,0.5039208291775705,0.3637998679513974,0.6971139036275887,0.5567744653318564
840,0.5137372450500772,0.3928664825906804,0.728335110941264,0.5984936367811455
841,0.5074972544862406,0.38970797397959744,0.7074310546226208,0.5886928084643976
842,0.47989258445844113,0.3707049351387886,0.6696243915825881,0.5637970373121004
843,0.5092931762645091,0.38447844412666465,0.7075563833232646,0.5996454105459907
844,0.4870573665836675,0.37728716978594073,0.6797372152564576,0.5864565412535432
845,0.4858695299426379,0.3712505215950697,0.6774902211273993,0.5576262156371591
846,0.48743772432178384,0.3675504712213984,0.6952628818522388,0.5534388093235028
847,0.5224697667842635,0.39056674659837964,0.7152450266256789,0.5945236341111669
848,0.4726235074294702,0.35158825785481906,0.659483304089127,0.5387273971837203
849,0.5099787579447913,0.37281446286477704,0.6966493269423455,0.5418843953790592
850,0.48726414677398217,0.3772967051907763,0.6708359790908511,0.5660251448414207
851,0.4901547693223792,0.3519190506279463,0.6851917752110587,0.5329750880939873
852,0.49240277119178666,0.39895072165538054,0.6815976298006807,0.60157848933325
853,0.5107341737342366,0.3763266309106467,0.7055370638026275,0.5640846130173635
854,0.49326724727786236,0.3823464779092811,0.6747172266700507,0.5751075114528856
855,0.4856442160333441,0.3451719570047845,0.6899539451035893,0.5271106561627068
856,0.523253974248562,0.4001739943352352,0.7113114744255628,0.6037346872821482
857,0.48710982543981035,0.3855582571159198,0.6899170764383554,0.5850156179164991
858,0.5076394159214669,0.39160210312246047,0.6983639566087184,0.5870069946282694
859,0.5267822600700872,0.39219194839098964,0.725333032304147,0.5972770639856319
860,0.5144982082155682,0.40641692402021506,0.7149311260449899,0.6171277896928672
861,0.49543621503016444,0.3703683405313352,0.706795847677249,0.569854829708755
862,0.49249674965593926,0.3752478666473092,0.6845813018491622,0.5760214356223906
863,0.4962400594534525,0.3737835907807634,0.6847993291500905,0.5736902713347058
864,0.5104604046838351,0.3605522844556496,0.7187563587143175,0.5591830941502127
865,0.4972103644626128,0.3781928282194405,0.6937877382343951,0.5755473479733978
866,0.5016907703457045,0.37963612380777695,0.6891933687877295,0.5861189298575394
867,0.4943552009334999,0.3677944540896773,0.6947874409373304,0.5789742086521634
868,0.5033206142691246,0.37862472458803703,0.7062240686299736,0.5780333905500816
869,0.539026192827565,0.4106383279749489,0.7297605229501413,0.594023554050439
870,0.5438684431792306,0.39372253311905653,0.7393061354932481,0.5991741946679604
871,0.4966892240739224,0.3653648652388349,0.6890427566302819,0.5727109706421792
872,0.49573833679078655,0.36815816652974165,0.7060238034524325,0.5657493552933454
873,0.4953102908269865,0.38246172299158704,0.6778061018202123,0.5835926434440221
874,0.5020642279419028,0.37118053105797694,0.695692236983525,0.5577655575459176
875,0.5027844786039073,0.4031926173922057,0.6897348443632254,0.5925674067736101
876,0.47246345056210365,0.3475014390540379,0.6583318291803933,0.5484748909230036
877,0.5025556734329083,0.389778966551983,0.6958334584382706,0.5953758873527606
878,0.4913897559072118,0.38733962532816724,0.6938058339000798,0.5843391747829154
879,0.513437168627003,0.37911118135874566,0.7162882492066308,0.5750508661865354
880,0.5126792620321661,0.4047870831971458,0.7280995035546595,0.6261959406986172
881,0.5031127123790982,0.384632384427674,0.7038317655728543,0.5937192747707738
882,0.5221814702470085,0.3741040633748652,0.7104144175096319,0.5669776453733146
